template,M,N,K,BM,BN,BK,num_stages,num_warps,grid,correct,wrong_elements,max_abs_diff,trial_times_us,time_us,tops,tops_eff_pct,bw_gbps,bw_eff_pct
bmg_persistent,1,2048,1408,8,512,32,2,8,"(4,)",1,0,0,21.1273,21.12734,0.272971798626803,0.11665461479777904,136.94028685106596,30.030764660321484
bmg_persistent,4,2048,768,8,512,32,2,16,"(4,)",1,0,0,20.9065,20.90651,0.6018657346443763,0.2572075789078531,76.94751539113894,16.87445512963573
bmg_persistent,4,2048,1408,32,256,32,2,8,"(8,)",1,0,0,21.0706,21.070574999999998,1.0948287837422568,0.46787554860780206,138.6760446736741,30.411413305630287
bmg_persistent,32,4096,4096,32,256,32,2,8,"(16,)",1,0,0,29.2102,29.21016,36.75919009002347,15.709055594027124,596.7983742642971,130.87683646146866
bmg_persistent,32,4096,7168,32,256,32,2,8,"(16,)",1,0,0,71.0737,71.07369499999999,26.43802593913262,11.298301683390008,423.6981347318442,92.9162576166325
bmg_persistent,512,5120,5120,128,512,64,2,32,"(20,)",1,0,0,145.9880,145.98802,183.8749891943188,78.57905521124735,269.34812870261544,59.067572083906896
bmg_persistent,1024,5120,5120,128,512,64,2,32,"(20,)",1,0,0,290.8672,290.86719,184.57596128322348,78.87861593300148,180.24996219064792,39.52850048040524
bmg_persistent,2048,4096,4096,256,128,64,3,16,"(20,)",1,0,0,408.8510,408.85104,168.07949598465007,71.82884443788464,143.62261619782112,31.496187762680066
